BEL,50.928357,5.358017
GBR,52.449634,-1.911005
GBR,51.422916,-2.622187
GRC,35.05301,24.872259
NLD,52.069791,4.281009
ITA,41.559507,15.28065
GBR,52.484042,-1.849428
BEL,50.83178,4.332603
NLD,51.896513,4.527692
ITA,40.919402,14.788298
TUR,41.162237,27.812295
MKD,41.997808,21.389151
USA,39.727849,-104.9428
ESP,41.531531,-5.400628
GBR,52.090055,-1.948679
POL,53.220381,21.068256
BEL,51.053199,3.746453
AUT,47.317109,11.397583
AUT,48.215921,16.380602
GRC,37.995285,23.730394
GBR,50.73496,-3.533527
CZE,50.152658,14.368444
DEU,50.10297,8.718118
GBR,51.560161,-0.127193
NLD,52.37488,4.925361
ITA,44.496432,11.334076
GBR,52.559616,-0.253468
GBR,51.360267,0.303749
GBR,51.495146,-0.092892
GBR,51.121636,-2.740092
DEU,48.107371,11.586717
DEU,48.735278,9.319951
DEU,53.656697,9.997402
FIN,61.770825,23.928574
GBR,50.84219,-0.067885
DEU,47.92411,8.167722
GBR,51.562153,-0.123415
USA,27.94758,-82.442567
ESP,37.389076,-5.988418
DEU,52.6779497,7.969099
USA,36.13358,-96.008331
DEU,49.439118,7.74792
DEU,49.483806,8.478164
ESP,39.340377,-0.613878
DEU,48.523726,9.055073
CHE,47.558121,7.597266
GBR,50.725133,-1.877919
ESP,41.426169,2.1814
RUS,55.790721,37.681387
DEU,51.228082,6.786173
USA,39.770252,-74.41786
SWE,59.421471,18.026528
GRC,39.5658466,22.70007
GBR,51.481409,-0.102673
ITA,45.46739,9.215673
ITA,43.759793,11.24778
DEU,51.255375,7.185345
GBR,52.618999,1.290825
ITA,45.447707,9.205662
ITA,44.133606,12.260274
CHE,46.880724,8.741203
ITA,43.777836,11.248107
GBR,51.413048,-0.256985
DEU,53.439002,10.364394
ITA,43.54164,10.309157
ITA,43.211669,11.737657
DEU,49.015075,11.358431
GBR,52.979068,-0.029075
DEU,53.550023,9.924066
ITA,40.861972,14.29349
ITA,45.325566,8.843349
CHE,47.382665,8.540941
DEU,51.225606,6.772614
MKD,41.745487,21.70785
ESP,38.969079,-0.188211
DEU,48.984322,8.391121
GBR,51.531182,-0.095174
DEU,49.871164,10.236677
CHE,46.198227,6.140318
CAN,56.439177,-106.4600
USA,33.749918,-84.43261
SRB,44.886362,20.436363
NLD,52.208497,6.88229
DEU,49.659799,8.361427
CAN,46.839245,-71.30269
DEU,48.144363,11.582144
GBR,52.947338,-1.164338
GBR,55.071098,-3.463563
CYP,34.772127,32.431913
GRC,37.998526,23.733294
ESP,40.448789,-3.704577
GRC,40.997282,22.873908
CYP,34.770143,32.434992
CYP,34.773019,32.419221
GRC,34.9711724,25.14285
SWE,59.308848,18.085554
DEU,47.995299,7.82559
GRC,37.979329,23.718052
DEU,52.566749,13.382076
GRC,37.984641,23.735652
AUT,47.4737692,9.630373
GBR,52.240536,0.135731
NLD,52.0809819,5.106036
DNK,55.862717,9.739199
DNK,55.909625,9.87559
GRC,40.8513626,25.87533
ITA,44.405421,8.941509
GRC,37.511874,22.369002
ESP,41.400425,2.167152
ESP,41.386327,2.173381
ESP,41.385646,2.170836
ESP,41.390011,2.172703
ESP,41.389694,2.15946
BEL,50.856128,4.337723
BEL,50.857499,4.367207
GRC,37.976874,23.729513
DNK,57.023503,9.954285
TUR,40.98566,29.168236
ITA,43.761234,11.229251
GRC,37.983845,23.727563
SGP,1.394334,103.831873
NLD,51.932649,4.439044
BEL,51.002112,3.703546
GBR,51.484187,-0.113413
CYP,34.924041,33.610577
USA,32.780678,-96.92911
GBR,51.378889,-0.095827
SRB,43.3161809,21.89335
GRC,35.312499,25.31318
CHE,46.779591,6.641476
DNK,56.166727,10.206601
NLD,51.695105,5.307614
GRC,37.971074,23.726838
GRC,37.977247,23.725652
GRC,37.971209,23.726627
GRC,37.989972,23.716572
NLD,52.370448,4.893841
GRC,37.969079,23.730169
USA,36.209222,-115.1897
GRC,37.975072,23.729422
BEL,50.779067,5.474835
MEX,32.463235,-116.8917
MKD,41.995824,21.412795
UKR,46.500385,30.723292
BEL,50.465348,4.820195
UKR,46.543419,30.720714
NLD,51.932946,4.486823
GBR,51.271616,0.198417
BEL,51.031635,3.723379
CYP,35.034915,33.981405
HUN,47.467356,19.033769
HUN,47.530881,19.037244
CZE,50.083496,14.472646
GBR,52.29489,-0.698719
GBR,52.566762,-1.902532
USA,41.6161831,-70.4931
USA,42.363426,-71.07504
USA,40.714593,-73.97888
USA,40.68041,-73.967992
DEU,52.520413,13.306998
MKD,41.759643,22.878654
BEL,51.311519,4.43952
CYP,35.118401,33.429959
SWE,57.715284,11.877883
BEL,50.817924,4.376955
RUS,45.061595,42.023883
ROU,44.431416,26.154255
DEU,48.776945,13.054327
FRA,50.602553,3.056705
DEU,53.467518,9.98728
DEU,52.261778,8.045889
ITA,44.484361,11.311752
GBR,53.643717,-1.781355
ESP,40.410607,-3.674377
USA,40.817217,-73.98253
ITA,41.804049,12.481476
ITA,41.868464,12.479742
IRL,53.348249,-6.247532
ITA,40.83774,17.362806
GRC,40.63587,22.946699
ITA,45.410154,11.037165
DEU,50.957081,6.999395
ESP,37.487661,-2.776684
ESP,40.406609,-3.697405
ISR,30.871986,34.648934
ITA,45.481614,9.181653
ITA,44.405341,12.203911
DEU,51.487775,7.24128
DEU,51.490399,7.222814
BEL,50.850778,4.361201
DEU,49.2317809,7.250501
TUR,38.424946,27.216029
ESP,38.995846,-0.507063
DEU,49.236,7.004
USA,27.118029,-82.45292
FRA,44.842312,-0.580393
FRA,45.7587,4.834
ETH,8.502447,38.286976
DEU,53.497446,9.885618
DEU,47.721113,12.892596
MLT,35.928102,14.377557
FRA,47.798708,1.053852
DEU,52.552197,13.356678
DEU,51.408157,6.62269
DEU,50.966039,11.031941
IND,24.8879,85.759528
USA,37.643307,-122.4194
USA,42.352964,-71.05860
GBR,50.835124,-0.773474
GBR,50.932828,-3.049611
USA,40.635182,-80.23081
CYP,34.7195,33.022434
DEU,52.141279,9.980683
DEU,50.966633,6.926655
CZE,49.160738,16.690781
ITA,40.777933,14.480771
CZE,50.13299,14.120068
ESP,42.22541,-8.464916
DEU,50.940255,7.037295
GBR,53.478861,-2.255821
DEU,49.526016,8.417036
CZE,49.596432,17.225921
NLD,52.371804,4.892203
CAN,45.489712,-73.53956
GBR,50.7180,-3.527
DEU,51.227602,6.77171
GBR,51.519446,-2.580232
CAN,45.490541,-73.44220
FRA,45.764632,4.839991
DEU,52.399915,13.445896
DEU,52.518314,13.403039
GBR,52.244806,-0.890914
GBR,52.026709,-1.138435
DEU,48.970488,9.263147
GBR,51.428508,-0.151616
GBR,51.563327,-0.143895
CHE,47.571132,7.599174
ITA,41.872893,12.442502
UKR,46.979457,32.016232
CYP,34.689824,33.022274
ESP,41.420271,2.146752
GBR,51.412321,-0.085579
ISR,32.082666,34.767817
ESP,39.573437,2.658031
NLD,51.488407,4.39156
GBR,54.984814,-1.610055
GRC,35.512531,24.016819
ITA,45.487885,9.247831
CHE,47.362406,8.542174
GBR,54.885929,-1.376857
GBR,51.435156,-0.19379
IRL,53.341505,-7.670872
GBR,51.483062,-0.098746
BEL,51.109172,3.740445
SWE,57.738645,11.967736
GRC,37.984115,23.726396
GBR,51.479456,-0.128576
NLD,51.969217,5.652231
GBR,55.925478,-4.222891
GBR,52.640137,-1.155287
NLD,50.841764,5.714446
ITA,41.864952,12.46151
GBR,51.502256,-0.138879
GBR,53.820738,-1.520418
DEU,50.936522,6.918375
DEU,50.696819,7.097203
DEU,51.479228,7.008174
ESP,41.385046,2.172178
GBR,51.535014,-0.119528
GBR,52.228948,0.730865
BEL,50.947376,3.76541
CAN,43.604935,-79.66722
GBR,51.469119,-0.121058
MLT,35.897776,14.491126
DEU,48.292088,7.756249
FRA,49.174946,-0.370841
FRA,45.774326,4.798738
DEU,52.505425,13.378828
DEU,52.957266,8.408851
GBR,52.040343,-0.758178
CZE,50.081402,14.455656
DEU,52.387948,13.405928
GHA,7.934258,-1.487561
GBR,55.868609,-4.241249
GBR,55.91983,-4.27575
DEU,50.766873,6.083933
AUT,47.794751,13.095002
ITA,44.158627,12.233187
ITA,45.463343,9.181818
ITA,45.466764,9.155548
GBR,53.391626,-1.462312
AUT,48.243095,16.343374
USA,33.82621,-84.399215
GBR,51.491703,-0.211234
DEU,51.456224,7.011779
USA,37.794448,-122.2709
DEU,49.989193,8.249448
CAN,45.508683,-73.65705
DEU,48.996074,12.107682
DEU,48.112488,11.577711
FRA,46.303497,2.23811
SWE,59.259561,18.130398
